order_id,customer_id,seller_id,order_date,approved_date,ship_date,delivered_date,estimated_delivery,product_category,payment_type,payment_installments,price,freight_value,order_qty,total_value,review_score,customer_state,on_time_delivery,delivery_days
ORD107612,CUST63574,SELL1760,2018-08-30,2018-08-30 15:00:00,2018-08-31,2018-09-04,2018-09-29,electronics,credit_card,2,127.35,28.26,1,155.61,5.0,SP,1,4
ORD107613,CUST51114,SELL4226,2017-02-20,2017-02-21 00:00:00,2017-02-25,2017-03-17,2017-03-18,beauty,credit_card,4,171.95,46.39,1,218.34,5.0,SP,1,20
ORD107614,CUST12944,SELL1058,2018-07-29,2018-07-29 05:00:00,2018-07-31,2018-08-20,2018-08-11,health,credit_card,1,57.1,16.46,1,73.56,5.0,SP,0,20
ORD107615,CUST69762,SELL1035,2018-05-14,2018-05-14 19:00:00,2018-05-15,2018-06-14,2018-05-27,books,boleto,3,61.83,6.13,1,67.96,5.0,RJ,0,30
ORD107616,CUST94095,SELL4567,2016-10-04,2016-10-04 16:00:00,2016-10-06,2016-10-15,2016-11-15,sports,credit_card,6,5.56,0.81,1,6.37,5.0,BA,1,9
ORD107617,CUST17956,SELL3981,2018-02-01,2018-02-01 16:00:00,2018-02-03,2018-02-22,2018-03-08,toys,credit_card,4,32.51,5.6,1,38.11,2.0,PE,1,19
ORD107618,CUST42821,SELL2384,2017-06-28,2017-06-28 21:00:00,2017-06-30,2017-07-13,2017-07-19,sports,credit_card,3,71.92,8.5,1,80.42,5.0,RJ,1,13
ORD107619,CUST31877,SELL1854,2018-04-30,2018-04-30 14:00:00,2018-05-04,2018-05-17,2018-05-31,clothing,credit_card,3,146.86,10.51,1,157.37,5.0,RJ,1,13
ORD107620,CUST26118,SELL1978,2017-04-26,2017-04-26 06:00:00,2017-05-01,2017-05-16,2017-05-21,home_appliances,voucher,1,44.08,9.52,1,53.6,1.0,SP,1,15
ORD107621,CUST56794,SELL2000,2018-01-29,2018-01-29 17:00:00,2018-02-01,2018-02-10,2018-02-12,electronics,credit_card,1,83.99,25.12,2,193.1,1.0,RS,1,9
ORD107622,CUST41545,SELL2987,2017-08-04,2017-08-04 11:00:00,2017-08-09,2017-09-07,2017-09-02,sports,credit_card,2,137.27,34.04,2,308.58,3.0,SP,0,29
ORD107623,CUST30897,SELL2458,2018-03-04,2018-03-04 11:00:00,2018-03-06,2018-03-31,2018-03-28,clothing,credit_card,1,321.71,19.56,1,341.27,2.0,SP,0,25
ORD107624,CUST64889,SELL1589,2017-10-15,2017-10-15 03:00:00,2017-10-18,2017-10-27,2017-10-30,toys,credit_card,1,42.72,4.99,1,47.71,4.0,BA,1,9
ORD107625,CUST57319,SELL2388,2017-09-13,2017-09-13 10:00:00,2017-09-14,2017-09-25,2017-10-22,books,credit_card,4,71.49,5.8,1,77.29,3.0,SP,1,11
ORD107626,CUST18827,SELL4154,2017-09-21,2017-09-21 16:00:00,2017-09-26,2017-10-15,2017-10-30,beauty,credit_card,1,88.29,19.56,1,107.85,3.0,MG,1,19
ORD107627,CUST26327,SELL3877,2018-01-03,2018-01-03 15:00:00,2018-01-07,2018-01-12,2018-02-09,beauty,credit_card,1,179.41,41.62,1,221.03,5.0,RJ,1,5
ORD107628,CUST98839,SELL1974,2018-07-22,2018-07-22 20:00:00,2018-07-23,2018-07-27,2018-08-20,automotive,credit_card,1,47.07,7.81,1,54.88,5.0,SP,1,4
ORD107629,CUST59508,SELL2382,2017-12-30,2017-12-30 17:00:00,2018-01-03,2018-01-16,2018-01-14,beauty,boleto,1,61.95,9.86,2,133.76,3.0,PE,0,13
ORD107630,CUST50424,SELL3111,2018-03-02,2018-03-02 06:00:00,2018-03-07,2018-04-03,2018-03-27,food,credit_card,3,10.83,0.81,1,11.64,5.0,SP,0,27
ORD107631,CUST44035,SELL4256,2017-08-31,2017-08-31 22:00:00,2017-09-03,2017-09-27,2017-10-08,electronics,boleto,4,22.2,4.86,2,49.26,2.0,SC,1,24
ORD107632,CUST16801,SELL3714,2017-04-05,2017-04-05 04:00:00,2017-04-10,2017-04-19,2017-04-25,clothing,credit_card,4,61.03,16.26,4,260.38,2.0,RJ,1,9
ORD107633,CUST36948,SELL2667,2017-07-09,2017-07-09 00:00:00,2017-07-12,2017-07-19,2017-08-17,furniture,boleto,1,98.47,24.28,2,221.22,4.0,SP,1,7
ORD107634,CUST95900,SELL3326,2018-07-13,2018-07-13 17:00:00,2018-07-18,2018-08-09,2018-08-02,automotive,voucher,2,54.54,4.87,1,59.41,5.0,SP,0,22
ORD107635,CUST16839,SELL2002,2017-04-01,2017-04-01 14:00:00,2017-04-03,2017-04-24,2017-05-06,toys,credit_card,1,110.72,21.19,1,131.91,5.0,MG,1,21
ORD107636,CUST23822,SELL4127,2018-05-18,2018-05-18 05:00:00,2018-05-23,2018-06-08,2018-06-07,furniture,credit_card,3,200.87,34.46,1,235.33,5.0,SP,0,16
ORD107637,CUST68568,SELL4946,2017-10-25,2017-10-25 12:00:00,2017-10-29,2017-11-03,2017-12-08,sports,boleto,2,49.16,9.12,1,58.28,5.0,RJ,1,5
ORD107638,CUST13508,SELL4753,2017-07-15,2017-07-15 12:00:00,2017-07-20,2017-07-23,2017-08-08,electronics,credit_card,1,53.25,4.82,1,58.07,5.0,RJ,1,3
ORD107639,CUST50959,SELL2099,2018-03-27,2018-03-27 01:00:00,2018-03-30,2018-04-14,2018-05-04,home_appliances,credit_card,3,117.46,23.26,2,258.18,4.0,MG,1,15
ORD107640,CUST56350,SELL3911,2018-01-30,2018-01-30 23:00:00,2018-02-03,2018-02-11,2018-03-02,food,boleto,3,25.46,5.21,2,56.13,5.0,SP,1,8
ORD107641,CUST15299,SELL2158,2018-08-05,2018-08-05 08:00:00,2018-08-08,2018-08-29,2018-08-24,home_appliances,credit_card,4,130.21,33.52,1,163.73,5.0,SP,0,21
ORD107642,CUST71186,SELL1899,2018-06-25,2018-06-25 04:00:00,2018-06-28,2018-07-20,2018-07-31,furniture,credit_card,1,82.75,7.44,1,90.19,4.0,MG,1,22
ORD107643,CUST78316,SELL4306,2017-01-17,2017-01-17 22:00:00,2017-01-22,2017-02-04,2017-02-13,clothing,credit_card,2,173.51,35.49,1,209.0,5.0,PR,1,13
ORD107644,CUST97920,SELL3362,2018-08-28,2018-08-28 04:00:00,2018-08-30,2018-09-29,2018-09-29,sports,credit_card,1,46.77,13.27,1,60.04,5.0,SP,1,30
ORD107645,CUST22516,SELL1684,2018-03-01,2018-03-01 17:00:00,2018-03-05,2018-03-08,2018-04-07,home_appliances,voucher,1,72.8,12.85,2,158.45,4.0,SP,1,3
ORD107646,CUST31006,SELL2141,2018-07-16,2018-07-16 13:00:00,2018-07-21,2018-08-05,2018-08-26,health,credit_card,1,116.28,27.34,1,143.62,3.0,AM,1,15
ORD107647,CUST38309,SELL3357,2018-05-10,2018-05-10 06:00:00,2018-05-15,2018-06-02,2018-05-27,beauty,credit_card,1,106.74,6.73,1,113.47,3.0,RJ,0,18
ORD107648,CUST85377,SELL2803,2018-06-08,2018-06-08 13:00:00,2018-06-10,2018-06-27,2018-07-03,books,credit_card,1,20.91,4.71,1,25.62,4.0,SP,1,17
ORD107649,CUST60375,SELL1647,2018-01-21,2018-01-21 22:00:00,2018-01-25,2018-02-10,2018-02-15,beauty,debit_card,1,22.56,6.28,1,28.84,5.0,AM,1,16
ORD107650,CUST39492,SELL4090,2017-06-29,2017-06-29 12:00:00,2017-07-04,2017-07-16,2017-08-11,books,voucher,3,15.18,1.7,1,16.88,5.0,SP,1,12
ORD107651,CUST16054,SELL3624,2017-02-03,2017-02-04 00:00:00,2017-02-05,2017-02-22,2017-02-22,sports,credit_card,12,85.57,20.41,1,105.98,5.0,MG,1,17
ORD107652,CUST33531,SELL1965,2018-02-14,2018-02-14 01:00:00,2018-02-19,2018-02-26,2018-03-06,sports,credit_card,3,11.04,0.61,1,11.65,4.0,SP,1,7
ORD107653,CUST99654,SELL2941,2017-06-20,2017-06-20 22:00:00,2017-06-22,2017-07-13,2017-07-19,home_appliances,voucher,12,177.08,49.66,2,403.82,4.0,SP,1,21
ORD107654,CUST27206,SELL1764,2018-04-09,2018-04-09 00:00:00,2018-04-10,2018-05-10,2018-04-28,sports,boleto,1,358.5,20.52,2,737.52,1.0,SP,0,30
ORD107655,CUST48327,SELL1800,2018-06-23,2018-06-23 23:00:00,2018-06-26,2018-07-26,2018-07-31,home_appliances,boleto,3,21.85,4.07,1,25.92,4.0,RJ,1,30
ORD107656,CUST85435,SELL4755,2018-01-06,2018-01-06 15:00:00,2018-01-08,2018-01-11,2018-02-10,health,boleto,1,33.91,8.14,2,75.96,5.0,SP,1,3
ORD107657,CUST82124,SELL1043,2018-07-29,2018-07-29 02:00:00,2018-08-03,2018-08-17,2018-08-19,electronics,boleto,1,156.37,45.61,1,201.98,5.0,GO,1,14
ORD107658,CUST44751,SELL3594,2017-07-06,2017-07-06 00:00:00,2017-07-11,2017-07-18,2017-07-27,sports,boleto,1,42.42,3.74,1,46.16,5.0,SP,1,7
ORD107659,CUST12654,SELL1557,2016-10-22,2016-10-22 19:00:00,2016-10-27,2016-11-17,2016-11-09,electronics,credit_card,1,17.04,3.09,1,20.13,4.0,RJ,0,21
ORD107660,CUST13308,SELL2599,2018-08-31,2018-08-31 10:00:00,2018-09-04,2018-09-09,2018-09-18,books,credit_card,1,9.3,2.44,2,21.04,1.0,PR,1,5
ORD107661,CUST98995,SELL2867,2017-06-03,2017-06-03 05:00:00,2017-06-07,2017-06-27,2017-07-07,electronics,boleto,1,60.14,16.93,1,77.07,4.0,RJ,1,20
ORD107662,CUST81593,SELL2833,2018-02-02,2018-02-02 23:00:00,2018-02-05,2018-02-11,2018-03-08,clothing,credit_card,12,20.58,1.39,1,21.97,1.0,SP,1,6
ORD107663,CUST32850,SELL4713,2017-05-19,2017-05-19 22:00:00,2017-05-23,2017-06-18,2017-06-26,clothing,boleto,1,12.14,1.69,2,25.97,4.0,MG,1,26
ORD107664,CUST31094,SELL4994,2017-09-26,2017-09-26 23:00:00,2017-09-27,2017-10-12,2017-10-16,books,credit_card,3,96.51,21.47,1,117.98,1.0,MG,1,15
ORD107665,CUST75240,SELL3211,2017-06-06,2017-06-06 03:00:00,2017-06-09,2017-06-17,2017-07-10,sports,credit_card,8,16.92,2.38,1,19.3,5.0,RJ,1,8
ORD107666,CUST83933,SELL1946,2018-04-06,2018-04-06 07:00:00,2018-04-07,2018-04-26,2018-04-28,furniture,boleto,1,19.62,1.45,2,40.69,5.0,SP,1,19
ORD107667,CUST66487,SELL1513,2018-08-07,2018-08-07 10:00:00,2018-08-09,2018-08-15,2018-08-20,home_appliances,credit_card,1,97.56,28.61,2,223.73,5.0,RJ,1,6
ORD107668,CUST97560,SELL1960,2017-06-28,2017-06-28 12:00:00,2017-06-29,2017-07-21,2017-07-31,sports,voucher,1,72.58,19.11,3,236.85,5.0,SC,1,22
ORD107669,CUST13603,SELL2072,2018-04-21,2018-04-21 01:00:00,2018-04-22,2018-04-28,2018-05-18,home_appliances,voucher,3,57.03,8.15,2,122.21,3.0,SP,1,6
ORD107670,CUST41804,SELL4060,2016-11-21,2016-11-21 07:00:00,2016-11-22,2016-12-04,2016-12-02,home_appliances,credit_card,4,35.16,6.25,1,41.41,3.0,CE,0,12
ORD107671,CUST26411,SELL3446,2017-04-28,2017-04-28 14:00:00,2017-04-30,2017-05-19,2017-06-05,clothing,boleto,3,49.35,7.39,1,56.74,1.0,SP,1,19
ORD107672,CUST91603,SELL1491,2016-10-26,2016-10-26 10:00:00,2016-10-29,2016-11-03,2016-12-07,electronics,credit_card,4,73.0,11.02,1,84.02,5.0,MG,1,5
ORD107673,CUST25843,SELL2519,2017-08-28,2017-08-28 14:00:00,2017-09-02,2017-09-09,2017-09-18,clothing,boleto,1,101.03,11.77,1,112.8,5.0,SP,1,7
ORD107674,CUST83537,SELL2568,2017-12-10,2017-12-10 06:00:00,2017-12-14,2017-12-18,2018-01-20,beauty,credit_card,1,40.53,9.76,2,90.82,5.0,PR,1,4
ORD107675,CUST77121,SELL3905,2018-08-11,2018-08-11 14:00:00,2018-08-14,2018-09-11,2018-08-29,clothing,credit_card,6,15.07,1.56,1,16.63,5.0,SP,0,28
ORD107676,CUST87243,SELL3958,2016-12-12,2016-12-12 09:00:00,2016-12-16,2016-12-24,2017-01-18,toys,credit_card,3,160.51,27.3,1,187.81,5.0,PE,1,8
ORD107677,CUST74074,SELL4332,2017-09-16,2017-09-16 14:00:00,2017-09-20,2017-09-23,2017-10-30,electronics,credit_card,8,61.44,10.35,3,194.67,5.0,RJ,1,3
ORD107678,CUST19064,SELL3727,2017-02-20,2017-02-20 02:00:00,2017-02-21,2017-03-06,2017-03-24,clothing,voucher,1,25.77,4.94,3,82.25,5.0,BA,1,13
ORD107679,CUST82363,SELL1776,2017-01-26,2017-01-26 08:00:00,2017-01-30,2017-02-06,2017-02-20,electronics,credit_card,1,43.36,8.48,3,138.56,3.0,SP,1,7
ORD107680,CUST78102,SELL2200,2017-02-03,2017-02-03 10:00:00,2017-02-07,2017-03-08,2017-02-17,sports,voucher,2,80.72,22.07,2,183.51,3.0,MG,0,29
ORD107681,CUST14979,SELL1787,2017-07-05,2017-07-05 12:00:00,2017-07-06,2017-08-01,2017-08-10,beauty,credit_card,3,21.04,6.09,4,90.25,5.0,SP,1,26
ORD107682,CUST92256,SELL3062,2017-03-01,2017-03-01 21:00:00,2017-03-04,2017-03-12,2017-03-22,electronics,boleto,6,70.53,4.25,3,215.84,5.0,SP,1,8
ORD107683,CUST62565,SELL2352,2018-06-29,2018-06-29 21:00:00,2018-07-03,2018-07-30,2018-07-16,food,credit_card,2,47.68,13.71,1,61.39,4.0,SP,0,27
ORD107684,CUST53567,SELL4897,2018-01-06,2018-01-06 07:00:00,2018-01-08,2018-01-13,2018-02-10,electronics,credit_card,8,200.22,37.25,2,437.69,5.0,MG,1,5
ORD107685,CUST40905,SELL2981,2017-01-04,2017-01-04 14:00:00,2017-01-06,2017-02-04,2017-01-17,home_appliances,credit_card,2,80.88,10.86,3,253.5,5.0,SC,0,29
ORD107686,CUST48667,SELL2803,2016-11-04,2016-11-04 09:00:00,2016-11-07,2016-11-21,2016-11-26,sports,boleto,1,423.89,126.93,3,1398.6,1.0,RJ,1,14
ORD107687,CUST51868,SELL4549,2016-10-11,2016-10-11 01:00:00,2016-10-12,2016-10-31,2016-10-25,clothing,credit_card,3,169.0,35.46,2,373.46,5.0,RS,0,19
ORD107688,CUST27571,SELL4103,2018-03-28,2018-03-28 06:00:00,2018-03-29,2018-04-24,2018-04-11,electronics,boleto,10,12.83,1.74,1,14.57,3.0,SP,0,26
ORD107689,CUST33047,SELL1464,2018-06-22,2018-06-22 09:00:00,2018-06-24,2018-07-17,2018-07-08,beauty,credit_card,4,243.63,12.27,1,255.9,4.0,MG,0,23
ORD107690,CUST48758,SELL2314,2017-12-08,2017-12-09 00:00:00,2017-12-13,2018-01-11,2018-01-05,home_appliances,credit_card,4,58.94,13.84,1,72.78,5.0,SP,0,29
ORD107691,CUST46479,SELL1976,2017-05-15,2017-05-15 02:00:00,2017-05-16,2017-06-15,2017-06-08,electronics,boleto,1,44.8,5.48,2,95.08,5.0,RS,0,30
ORD107692,CUST98181,SELL4834,2017-02-09,2017-02-10 00:00:00,2017-02-12,2017-02-16,2017-03-20,health,credit_card,12,139.97,38.99,1,178.96,4.0,RJ,1,4
ORD107693,CUST79698,SELL1038,2017-04-25,2017-04-25 18:00:00,2017-04-27,2017-05-14,2017-05-25,electronics,credit_card,1,33.41,5.01,1,38.42,5.0,MG,1,17
ORD107694,CUST54063,SELL1959,2018-05-28,2018-05-28 18:00:00,2018-06-02,2018-06-21,2018-07-02,toys,credit_card,1,233.71,67.11,3,768.24,3.0,SP,1,19
ORD107695,CUST46256,SELL2247,2017-09-14,2017-09-14 13:00:00,2017-09-18,2017-10-04,2017-10-26,home_appliances,credit_card,3,117.68,14.56,1,132.24,5.0,PR,1,16
ORD107696,CUST44189,SELL3667,2017-03-28,2017-03-28 12:00:00,2017-04-01,2017-04-27,2017-05-02,toys,credit_card,1,45.71,10.24,1,55.95,3.0,BA,1,26
ORD107697,CUST94408,SELL2921,2018-07-24,2018-07-24 02:00:00,2018-07-27,2018-08-14,2018-08-17,clothing,credit_card,4,73.33,19.76,2,166.42,5.0,PR,1,18
ORD107698,CUST47139,SELL1378,2017-05-19,2017-05-19 08:00:00,2017-05-22,2017-06-16,2017-06-30,clothing,boleto,4,59.39,6.34,2,125.12,2.0,SP,1,25
ORD107699,CUST18816,SELL2351,2018-05-15,2018-05-15 01:00:00,2018-05-18,2018-05-26,2018-06-14,electronics,credit_card,4,34.74,4.47,2,73.95,3.0,RJ,1,8
ORD107700,CUST56985,SELL2865,2018-04-14,2018-04-14 18:00:00,2018-04-19,2018-04-25,2018-05-22,clothing,credit_card,1,113.45,6.37,2,233.27,5.0,SP,1,6
ORD107701,CUST82574,SELL1852,2018-08-08,2018-08-08 11:00:00,2018-08-11,2018-08-28,2018-08-27,food,credit_card,4,29.21,2.95,1,32.16,3.0,MG,0,17
ORD107702,CUST81864,SELL1991,2017-03-17,2017-03-17 12:00:00,2017-03-21,2017-03-28,2017-04-15,toys,credit_card,1,89.29,16.81,1,106.1,5.0,RJ,1,7
ORD107703,CUST90697,SELL2776,2018-02-17,2018-02-17 21:00:00,2018-02-20,2018-02-24,2018-03-28,computers,credit_card,1,11.54,1.72,1,13.26,5.0,MG,1,4
ORD107704,CUST69523,SELL2764,2017-08-22,2017-08-22 12:00:00,2017-08-26,2017-09-25,2017-09-14,toys,credit_card,2,101.26,21.8,2,224.32,5.0,SP,0,30
ORD107705,CUST92159,SELL2080,2017-09-19,2017-09-19 11:00:00,2017-09-20,2017-10-11,2017-10-12,sports,credit_card,2,15.23,1.44,2,31.9,5.0,PR,1,21
ORD107706,CUST86686,SELL3355,2018-08-19,2018-08-19 05:00:00,2018-08-21,2018-09-20,2018-09-17,books,credit_card,10,82.33,16.31,1,98.64,5.0,GO,0,30
ORD107707,CUST38252,SELL2067,2017-07-15,2017-07-15 12:00:00,2017-07-18,2017-07-25,2017-08-12,toys,credit_card,6,166.09,29.66,1,195.75,5.0,MG,1,7
ORD107708,CUST60179,SELL4246,2018-03-02,2018-03-02 19:00:00,2018-03-05,2018-03-19,2018-03-20,furniture,credit_card,1,65.77,14.09,1,79.86,5.0,MG,1,14
ORD107709,CUST85270,SELL2049,2017-04-08,2017-04-08 15:00:00,2017-04-09,2017-04-22,2017-04-23,sports,boleto,4,164.71,39.26,1,203.97,4.0,SP,1,13
ORD107710,CUST30070,SELL3618,2017-02-17,2017-02-17 23:00:00,2017-02-22,2017-03-24,2017-03-17,toys,credit_card,6,285.99,70.43,1,356.42,3.0,RS,0,30
ORD107711,CUST41950,SELL1981,2017-02-19,2017-02-19 02:00:00,2017-02-20,2017-03-14,2017-03-23,home_appliances,credit_card,4,65.9,8.15,1,74.05,5.0,RJ,1,22
ORD107712,CUST52492,SELL3267,2018-04-25,2018-04-25 17:00:00,2018-04-29,2018-05-05,2018-05-24,books,credit_card,3,45.41,5.79,1,51.2,5.0,SP,1,6
ORD107713,CUST25839,SELL4115,2018-01-09,2018-01-09 01:00:00,2018-01-13,2018-01-20,2018-01-25,clothing,boleto,4,155.08,30.47,1,185.55,5.0,SP,1,7
ORD107714,CUST90878,SELL3903,2017-07-02,2017-07-02 03:00:00,2017-07-05,2017-07-16,2017-07-28,clothing,credit_card,3,37.61,4.93,1,42.54,4.0,MG,1,11
ORD107715,CUST73320,SELL2664,2018-03-12,2018-03-12 06:00:00,2018-03-13,2018-03-19,2018-04-07,home_appliances,credit_card,2,42.2,9.55,1,51.75,1.0,SP,1,6
ORD107716,CUST38680,SELL3404,2017-05-16,2017-05-16 05:00:00,2017-05-19,2017-06-15,2017-06-02,clothing,credit_card,1,69.48,13.33,1,82.81,5.0,SP,0,27
ORD107717,CUST40225,SELL3541,2017-05-25,2017-05-25 20:00:00,2017-05-30,2017-06-17,2017-06-12,food,credit_card,3,17.94,3.75,3,57.57,5.0,SP,0,18
ORD107718,CUST38741,SELL4819,2018-06-24,2018-06-24 10:00:00,2018-06-26,2018-07-12,2018-07-26,clothing,credit_card,2,139.47,21.78,1,161.25,5.0,BA,1,16
ORD107719,CUST47078,SELL3185,2016-12-08,2016-12-08 10:00:00,2016-12-13,2016-12-16,2017-01-07,electronics,credit_card,2,74.93,20.48,1,95.41,2.0,RS,1,3
ORD107720,CUST90670,SELL3161,2017-08-13,2017-08-13 02:00:00,2017-08-15,2017-09-06,2017-09-03,clothing,boleto,8,64.3,17.76,1,82.06,3.0,CE,0,22
ORD107721,CUST94416,SELL4088,2017-02-17,2017-02-17 21:00:00,2017-02-19,2017-03-20,2017-03-25,furniture,credit_card,4,174.54,35.37,1,209.91,2.0,SP,1,29
ORD107722,CUST59479,SELL2065,2018-03-23,2018-03-23 12:00:00,2018-03-26,2018-04-18,2018-04-06,health,boleto,3,66.96,3.74,1,70.7,2.0,AM,0,23
ORD107723,CUST15047,SELL4032,2017-02-08,2017-02-08 14:00:00,2017-02-12,2017-02-21,2017-03-14,clothing,credit_card,1,40.12,8.38,1,48.5,2.0,AM,1,9
ORD107724,CUST84610,SELL4106,2017-09-04,2017-09-04 08:00:00,2017-09-09,2017-10-09,2017-10-13,beauty,debit_card,1,96.91,17.88,1,114.79,5.0,PR,1,30
ORD107725,CUST98294,SELL4612,2016-10-17,2016-10-17 04:00:00,2016-10-19,2016-10-26,2016-11-23,food,credit_card,1,137.54,13.53,1,151.07,4.0,SP,1,7
ORD107726,CUST99071,SELL2146,2017-07-26,2017-07-26 14:00:00,2017-07-29,2017-08-18,2017-08-27,clothing,credit_card,2,205.23,46.4,1,251.63,5.0,ES,1,20
ORD107727,CUST59295,SELL1400,2017-09-17,2017-09-17 09:00:00,2017-09-20,2017-10-19,2017-10-26,home_appliances,credit_card,2,72.88,4.04,1,76.92,5.0,BA,1,29
ORD107728,CUST72612,SELL3084,2017-01-02,2017-01-02 09:00:00,2017-01-04,2017-01-31,2017-01-24,sports,credit_card,4,185.04,35.91,1,220.95,5.0,SP,0,27
ORD107729,CUST83274,SELL4135,2017-03-28,2017-03-28 14:00:00,2017-04-02,2017-04-10,2017-04-25,clothing,credit_card,1,137.95,17.11,3,430.96,,RJ,1,8
ORD107730,CUST54281,SELL3856,2017-09-21,2017-09-21 12:00:00,2017-09-25,2017-10-05,2017-10-13,automotive,credit_card,10,71.36,9.29,1,80.65,1.0,SP,1,10
ORD107731,CUST45689,SELL4205,2017-05-17,2017-05-18 00:00:00,2017-05-23,2017-06-14,2017-06-25,home_appliances,boleto,1,53.12,13.57,1,66.69,5.0,RJ,1,22
ORD107732,CUST17553,SELL3022,2018-05-22,2018-05-22 00:00:00,2018-05-23,2018-06-21,2018-06-10,home_appliances,voucher,1,44.81,10.71,1,55.52,4.0,MG,0,29
ORD107733,CUST93052,SELL2690,2018-07-10,2018-07-10 18:00:00,2018-07-12,2018-07-29,2018-08-18,books,credit_card,4,95.0,12.72,1,107.72,5.0,RJ,1,17
ORD107734,CUST41450,SELL2922,2016-12-12,2016-12-12 21:00:00,2016-12-16,2016-12-27,2017-01-10,toys,voucher,1,144.47,21.11,2,310.05,4.0,RS,1,11
ORD107735,CUST88842,SELL3844,2017-02-21,2017-02-21 23:00:00,2017-02-22,2017-03-06,2017-03-24,clothing,credit_card,3,12.91,2.63,1,15.54,5.0,AM,1,12
ORD107736,CUST65191,SELL1921,2016-12-13,2016-12-13 18:00:00,2016-12-18,2017-01-10,2017-01-01,toys,credit_card,8,59.52,13.17,4,251.25,5.0,SC,0,23
ORD107737,CUST72739,SELL2520,2018-07-09,2018-07-09 05:00:00,2018-07-11,2018-07-15,2018-08-02,toys,credit_card,6,146.12,9.0,1,155.12,4.0,RJ,1,4
ORD107738,CUST23805,SELL4947,2018-02-02,2018-02-02 00:00:00,2018-02-03,2018-02-10,2018-03-04,beauty,credit_card,10,13.91,3.8,1,17.71,2.0,SP,1,7
ORD107739,CUST47040,SELL3916,2017-04-20,2017-04-20 19:00:00,2017-04-25,2017-04-29,2017-05-27,clothing,credit_card,2,77.3,4.35,1,81.65,5.0,RJ,1,4
ORD107740,CUST21690,SELL1423,2018-08-27,2018-08-27 18:00:00,2018-09-01,2018-09-07,2018-09-18,home_appliances,credit_card,1,40.1,5.83,2,86.03,2.0,RJ,1,6
ORD107741,CUST39141,SELL1272,2017-01-25,2017-01-25 19:00:00,2017-01-27,2017-02-16,2017-02-21,health,credit_card,6,155.47,22.34,1,177.81,5.0,RJ,1,20
ORD107742,CUST94593,SELL1807,2018-05-06,2018-05-06 11:00:00,2018-05-11,2018-05-14,2018-06-05,clothing,credit_card,6,70.88,9.22,1,80.1,4.0,PE,1,3
ORD107743,CUST16422,SELL1532,2017-05-07,2017-05-07 05:00:00,2017-05-08,2017-06-02,2017-06-10,beauty,credit_card,8,8.95,1.36,1,10.31,4.0,RJ,1,25
ORD107744,CUST16424,SELL2197,2018-06-10,2018-06-11 00:00:00,2018-06-15,2018-07-07,2018-06-25,home_appliances,credit_card,1,88.73,16.8,1,105.53,4.0,SC,0,22
ORD107745,CUST88678,SELL2462,2017-07-18,2017-07-18 23:00:00,2017-07-19,2017-08-09,2017-08-19,home_appliances,credit_card,1,99.68,15.33,1,115.01,5.0,SP,1,21
ORD107746,CUST63737,SELL4891,2017-04-12,2017-04-12 07:00:00,2017-04-13,2017-04-20,2017-04-27,toys,credit_card,8,32.08,5.79,1,37.87,5.0,SP,1,7
ORD107747,CUST78623,SELL4387,2018-01-10,2018-01-10 19:00:00,2018-01-11,2018-01-21,2018-01-30,clothing,credit_card,1,125.67,36.48,2,287.82,5.0,MG,1,10
ORD107748,CUST39240,SELL1314,2016-10-31,2016-10-31 02:00:00,2016-11-02,2016-11-16,2016-12-06,toys,credit_card,6,133.46,32.28,2,299.2,4.0,RJ,1,14
ORD107749,CUST15987,SELL2829,2018-02-28,2018-02-28 14:00:00,2018-03-05,2018-03-26,2018-03-26,health,credit_card,2,66.7,16.77,1,83.47,1.0,SP,1,21
ORD107750,CUST33427,SELL1710,2017-02-08,2017-02-08 00:00:00,2017-02-09,2017-02-19,2017-02-21,toys,credit_card,1,34.16,6.38,1,40.54,1.0,SP,1,10
ORD107751,CUST98337,SELL1163,2016-11-17,2016-11-17 03:00:00,2016-11-20,2016-12-08,2016-12-11,sports,credit_card,1,69.51,5.57,4,283.61,4.0,MG,1,18
ORD107752,CUST77479,SELL1836,2017-01-27,2017-01-27 01:00:00,2017-02-01,2017-02-17,2017-02-18,books,credit_card,2,277.35,78.47,1,355.82,5.0,RJ,1,16
ORD107753,CUST61387,SELL1656,2018-08-09,2018-08-09 20:00:00,2018-08-11,2018-08-25,2018-08-31,toys,credit_card,3,14.26,1.78,2,30.3,5.0,SP,1,14
ORD107754,CUST52057,SELL4716,2018-02-23,2018-02-23 12:00:00,2018-02-28,2018-03-27,2018-03-20,clothing,credit_card,2,233.26,54.57,1,287.83,4.0,PE,0,27
ORD107755,CUST13501,SELL3429,2016-10-27,2016-10-27 16:00:00,2016-11-01,2016-11-17,2016-11-15,home_appliances,credit_card,1,65.37,12.61,1,77.98,3.0,SP,0,16
ORD107756,CUST66341,SELL1584,2018-01-08,2018-01-08 21:00:00,2018-01-12,2018-02-01,2018-01-27,electronics,credit_card,6,72.64,19.77,2,165.05,5.0,BA,0,20
ORD107757,CUST33634,SELL1765,2018-01-26,2018-01-26 06:00:00,2018-01-28,2018-02-06,2018-03-08,sports,credit_card,4,71.75,12.67,1,84.42,5.0,SP,1,9
